band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,WBEW,89.5,CHESTERTON,IN,,41.63502777777778,87.04975,B1,Urban Adult Hits,VOCALO RADIO,CHICAGO PUBLIC MEDIA INC,4.0,181.9,Chicago,3.0,"8,031,900",,,,,3248.0
FM,WBGW-FM,101.5,FORT BRANCH,IN,,38.17922222222222,87.48697222222222,A,Religious Teaching,THY WORD NETWORK,"MUSIC MINISTRIES, INC.",2.1,171.0,,,,,,,,47099.0
FM,WBHW,88.7,LOOGOOTEE,IN,,38.568000000000005,87.21283333333334,B1,Religious Teaching,THY WORD NETWORK,"MUSIC MINISTRIES, INC.",5.3,145.9,,,,,,,,47098.0
FM,WBKC,90.9,MORGANTOWN,IN,,39.31022222222222,86.49,B1,Contemporary Christian,,"K-LOVE, INC.",3.2,147.0,,,,,,,,91951.0
FM,WBKQ,96.7,ALEXANDRIA,IN,,40.17725,85.67302777777778,A,Country,BLAKE FM,WOOF BOOM RADIO MUNCIE LICENSE LLC,2.5,107.0,,,,,,,,68150.0
FM,WBOI,89.1,FORT WAYNE,IN,,41.10363888888889,85.17883333333334,B,News/Talk/Jazz,NPR NEWS AND DIVERSE MUSIC,"NORTHEAST INDIANA PUBLIC RADIO, INC",34.0,184.0,Ft. Wayne,116.0,"474,300",,,,,53745.0
FM,WBOW,102.7,TERRE HAUTE,IN,,39.33697222222222,87.46666666666667,B,Classic Hits,102.7 WBOW,"MIDWEST COMMUNICATIONS, INC.",28.0,201.0,Terre Haute,209.0,"174,000",,,,,6334.0
FM,WBPE,95.3,BROOKSTON,IN,,40.54669444444444,86.84972222222221,A,Adult Hits,BOB FM,CTI License LLC,2.3,154.0,,,,,,,,6336.0
FM,WBSB,89.5,ANDERSON,IN,,40.093611111111116,85.39222222222223,A,Classical,THE NOTE,Ball State University,1.3,197.0,,,,,,,,3650.0
FM,WBSH,91.1,HAGERSTOWN,IN,,39.94197222222222,85.19466666666668,B1,News/Jazz,INDIANA PUBLIC RADIO,BALL STATE UNIVERSITY,8.0,66.0,,,,,,,,3648.0
