band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,WGWY-LP,107.7,GREENVILLE,SC,GREENVILLE,34.75761111111111,82.29705555555556,LP100,VARIETY,,"MONSIGNOR ANDREW K. GWYNN, INC",0.1,28.895428,GREENVILLE-SPARTANBURG,59.0,"1,018,300",,,,,192849.0
FM,WGYT-LP,92.1,GREER,SC,GREENVILLE,34.95780555555556,82.20252777777777,LP100,OLDIES,,TYGER RIVER RADIO,0.1,7.913347,GREENVILLE-SPARTANBURG,59.0,"1,018,300",,,,,193955.0
FM,WHBJ,99.1,BARNWELL,SC,BARNWELL,33.415416666666665,81.3026111111111,C3,RELIGIOUS TEACHING,GOOD NEWS NETWORK,"AUGUSTA RADIO FELLOWSHIP INSTITUTE, INC",25.0,99.0,,,,,,,,184539.0
FM,WHHD,98.3,CLEARWATER,SC,COLUMBIA,33.51236111111111,82.07983333333333,C3,CONTEMPORARY HIT RADIO,HD 98.3,"BEASLEY MEDIA GROUP LICENSES, LLC",11.5,148.0,"AUGUSTA, GA",110.0,"500,300",,,,,24148.0
FM,WHMC-FM,90.1,CONWAY,SC,HORRY,33.94961111111111,79.10836111111111,C1,NEWS/TALK,SOUTH CAROLINA PUBLIC RADIO,SOUTH CAROLINA EDUCATIONAL TV COMMISSION,63.0,213.4,MYRTLE BEACH,129.0,"388,000",,,,,60998.0
FM,WHQA,103.1,HONEA PATH,SC,ANDERSON,34.42538888888889,82.54041666666666,A,SOUTHERN GOSPEL,THE LIFE FM,THE POWER FOUNDATION,6.0,100.0,GREENVILLE-SPARTANBURG,59.0,"1,018,300",,,,,21830.0
FM,WHQB,90.5,GRAY COURT,SC,GREENWOOD,34.32233333333334,81.98238888888889,C2,RELIGIOUS TEACHING,THE LIFE FM,THE POWER FOUNDATION,21.0,,,,,,,,,173384.0
FM,WHRT-FM,91.9,COKESBURY,SC,GREENWOOD,34.357305555555556,82.15380555555556,C3,CONTEMPORARY CHRISTIAN,CLASSIC HIS RADIO,"RADIO TRAINING NETWORK, INC",9.0,163.0,,,,,,,,173883.0
FM,WHRZ-LP,104.1,SPARTANBURG,SC,SPARTANBURG,34.950388888888895,81.92730555555556,LP100,CHRISTIAN ROCK,,FIRST BAPTIST CHURCH,0.047,43.47971,GREENVILLE-SPARTANBURG,59.0,"1,018,300",,,,,131757.0
FM,WHXT,103.9,ORANGEBURG,SC,CALHOUN,33.67044444444444,80.87341666666666,C3,URBAN CONTEMPORARY,HOT 103.9/93.9,ALPHA MEDIA LICENSEE LLC,9.2,162.0,,,,,,,,50522.0
FM,WHZK-LP,97.7,GREENWOOD,SC,GREENWOOD,34.18566666666666,82.14677777777779,LP100,VARIETY,,"SOUTH CAROLINA MASS CHOIR, INC.",0.036,49.001976,,,,,,,,131832.0
FM,WHZT,98.1,WILLIAMSTON,SC,OCONEE,34.68761111111111,82.98680555555556,C0,RHYTHMIC CHR,"HOT 98-1, CAROLINA'S #1 HIT MUSIC STATION","SM-WHZT, LLC",100.0,304.0,,,,,,,,5971.0
FM,WIBZ,95.5,WEDGEFIELD,SC,SUMTER,33.94905555555555,80.39258333333333,A,ADULT HITS,Z-95,"COMMUNITY BROADCASTERS, LLC",4.4,118.0,,,,,,,,55268.0
FM,WIIZ,97.9,BLACKVILLE,SC,BARNWELL,33.114583333333336,81.38675,C2,URBAN CONTEMPORARY,THE WIZ 97.9,"NICWILD COMMUNICATIONS, INC.",50.0,132.0,,,,,,,,15307.0
FM,WIWF,96.9,CHARLESTON,SC,CHARLESTON,32.92461111111111,79.69922222222223,C,CLASSIC HITS,96.9 THE WOLF,CUMULUS MEDIA,100.0,539.0,"CHARLESTON, SC",76.0,"707,400",,,,,60039.0
FM,WJMX-FM,103.3,CHERAW,SC,CHESTERFIELD,34.50513888888889,79.90477777777778,C2,CONTEMPORARY HIT RADIO,103-X,IHEARTMEDIA,50.0,150.0,,,,,,,,3114.0
FM,WJMZ-FM,107.3,ANDERSON,SC,PICKENS,34.70205555555556,82.60513888888889,C0,URBAN AC,"107.3 JAMZ, TODAY'S R&B","SM-WJMZ, LLC",100.0,308.0,GREENVILLE-SPARTANBURG,59.0,"1,018,300",,,,,1303.0
FM,WJNA,96.7,WESTMINSTER,SC,HART,34.52772222222222,82.92086111111112,C3,RELIGIOUS TEACHING,GOOD NEWS NETWORK,"AUGUSTA RADIO FELLOWSHIP INSTITUTE, INC.",17.0,121.0,GREENVILLE-SPARTANBURG,59.0,"1,018,300",,,,,84470.0
FM,WJNI,106.3,LADSON,SC,BERKELEY,32.92861111111111,80.10333333333332,A,GOSPEL MUSIC,,,6.0,100.0,"CHARLESTON, SC",76.0,"707,400",,,,,66798.0
FM,WJTB-FM,95.3,SOUTH CONGAREE,SC,LEXINGTON,33.87236111111111,81.10591666666666,A,URBAN GOSPEL,COLUMBIA'S INSPIRATION STATION,"AUGUSTA RADIO FELLOWSHIP INSTITUTE, INC.",6.0,93.7,"COLUMBIA, SC",90.0,"617,300",,,,,24376.0
FM,WJWJ-FM,89.9,BEAUFORT,SC,HAMPTON,32.71183333333334,80.6815,C1,NEWS/TALK,SOUTH CAROLINA PUBLIC RADIO,SOUTH CAROLINA EDUCATIONAL TV COMMISSION,48.0,334.0,,,,,,,,61006.0
FM,WKCL,91.5,LADSON,SC,BERKELEY,33.00683333333333,80.08786111111111,C1,CONTEMPORARY CHRISTIAN/RELIGIOUS TEACHING,,CHAPEL HOLY SPIRIT CHURCH & BIBLE COLLEGE,100.0,93.0,"CHARLESTON, SC",76.0,"707,400",,,,,10340.0
FM,WKER-FM,91.1,MCCORMICK,SC,LINCOLN,33.742333333333335,82.52122222222222,C2,RELIGIOUS TEACHING,ST PAUL CATHOLIC RADIO,"SAINT PAUL RADIO, INC.",15.5,0.0,,,,,,,,173439.0
FM,WKSP,96.3,AIKEN,SC,EDGEFIELD,33.685138888888886,81.9265,C2,URBAN AC,96.3 KISS FM,IHEARTMEDIA,17.5,258.0,"AUGUSTA, GA",110.0,"500,300",,,,,46966.0
FM,WKVC,88.9,NORTH MYRTLE BEACH,SC,BRUNSWICK,34.09488888888889,78.4738888888889,C1,CONTEMPORARY CHRISTIAN,K-LOVE,"K-LOVE, INC.",100.0,174.0,,,,,,,,14226.0
FM,WKVG,94.5,GREENVILLE,SC,GREENVILLE,34.9415,82.41122222222222,C,CONTEMPORARY CHRISTIAN,K-LOVE,"K-LOVE, INC.",100.0,454.0,GREENVILLE-SPARTANBURG,59.0,"1,018,300",,,,,73296.0
FM,WKWQ-LP,100.7,BEAUFORT,SC,BEAUFORT,32.43636111111111,80.70816666666667,LP100,R&B OLDIES,THE SOUL OF THE CITY,SOUTH CAROLINA LOWCOUNTRY GULLAH PEOPLE'S MOVEMENT,0.1,29.138807,,,,,,,,194454.0
FM,WKXC-FM,99.5,AIKEN,SC,EDGEFIELD,33.645694444444445,81.929,C2,COUNTRY,KICKS 99,"BEASLEY MEDIA GROUP LICENSES, LLC",24.0,217.0,"AUGUSTA, GA",110.0,"500,300",,,,,24147.0
FM,WKZQ-FM,96.1,FORESTBROOK,SC,HORRY,33.591,79.0483611111111,C2,ROCK,ALTERNATIVE ROCK 96.1 WKZQ,"DICK BROADCASTING COMPANY, INC. OF TENNESSEE",8.5,265.4,MYRTLE BEACH,129.0,"388,000",,,,,13890.0
FM,WLFF,106.5,GEORGETOWN,SC,GEORGETOWN,33.44291666666666,79.14002777777779,C2,COUNTRY,106-5 NASH ICON,CUMULUS MEDIA,50.0,147.0,MYRTLE BEACH,129.0,"388,000",,,,,63932.0
FM,WLFW,92.7,JOHNSTON,SC,EDGEFIELD,33.75538888888889,81.8453611111111,A,SOUTHERN GOSPEL,THE LIFE FM,THE POWER FOUNDATION,1.8,176.0,"AUGUSTA, GA",110.0,"500,300",,,,,18656.0
FM,WLGI,90.9,HEMINGWAY,SC,FLORENCE,33.71933333333334,79.33033333333333,C1,VARIETY,RADIO BAHA`I,REGIONAL BAHA'I COUNCIL OF THE SOUTHEASTERN STATES,50.0,154.0,MYRTLE BEACH,129.0,"388,000",,,,,38505.0
FM,WLHH,104.9,RIDGELAND,SC,JASPER,32.43436111111111,80.92094444444444,C3,CLASSIC HITS,104.9 THE SURF,"SAGA SOUTH COMMUNICATIONS, LLC",16.0,122.0,,,,,,,,40705.0
FM,WLJI,98.3,SUMMERTON,SC,SUMTER,33.71627777777778,80.3453611111111,C3,URBAN GOSPEL,ALMIGHTY 98.3,"COMMUNITY BROADCASTERS, LLC",16.0,100.0,,,,,,,,63707.0
FM,WLJK,89.1,AIKEN,SC,AIKEN,33.405138888888885,81.83733333333333,C1,NEWS/TALK,SOUTH CAROLINA PUBLIC RADIO,SOUTH CAROLINA EDUCATIONAL TV COMMISSION,10.0,419.0,"AUGUSTA, GA",110.0,"500,300",,,,,60960.0
FM,WLPG,91.7,FLORENCE,SC,FLORENCE,34.06963888888889,79.67819444444444,C2,RELIGIOUS TEACHING,GOOD NEWS RADIO,"AUGUSTA  RADIO FELLOWSHIP INSTITUTE, INC.",20.0,147.0,FLORENCE,215.0,"170,400",,,,,9083.0
FM,WLRE-LP,96.5,ELLOREE,SC,ORANGEBURG,33.49161111111111,80.54613888888889,LP100,COUNTRY,,ELLOREE EDUCATIONAL ASSOCIATION,0.065,63.0,,,,,,,,131836.0
FM,WLTE,95.9,PENDLETON,SC,PICKENS,34.68872222222222,82.60430555555556,A,SOFT CHRISTIAN CONTEMPORARY,AIR1,"K-LOVE, INC.",6.0,71.0,GREENVILLE-SPARTANBURG,59.0,"1,018,300",,,,,170949.0
FM,WLTR,91.3,COLUMBIA,SC,RICHLAND,34.11875,80.93647222222222,C1,NEWS/TALK/CLASSICAL,SOUTH CAROLINA PUBLIC RADIO,SOUTH CAROLINA EDUCATIONAL TV COMMISSION,100.0,232.0,"COLUMBIA, SC",90.0,"617,300",,,,,60984.0
FM,WLTY,96.7,CAYCE,SC,RICHLAND,34.00516666666667,81.01202777777777,C3,ADULT HITS,STEVE FM,IHEARTMEDIA,9.0,132.0,"COLUMBIA, SC",90.0,"617,300",,,,,4667.0
FM,WLVH,101.1,HARDEEVILLE,SC,CHATHAM,32.0965,81.31919444444443,C2,RHYTHM AND BLUES,LOVE 101.1 FM,IHEARTMEDIA,50.0,144.0,SAVANNAH,145.0,"341,400",,,,,31094.0
FM,WLXC,103.1,COLUMBIA,SC,RICHLAND,34.05155555555555,81.00175,A,URBAN AC,KISS 103.1,CUMULUS MEDIA,6.0,94.0,"COLUMBIA, SC",90.0,"617,300",,,,,54794.0
FM,WLXM-LP,107.9,LEXINGTON,SC,LEXINGTON,33.98736111111111,81.24702777777777,LP100,CONTEMPORARY CHRISTIAN,CALVARY CHAPEL RADIO,CALVARY CHAPEL OF LEXINGTON,0.018,69.993958,"COLUMBIA, SC",90.0,"617,300",,,,,131555.0
FM,WMBJ,88.3,MURRELLS INLET,SC,HORRY,33.65711111111111,79.03975,C3,CONTEMPORARY CHRISTIAN,HIS RADIO,"RADIO TRAINING NETWORK, INC.",6.4,64.1,MYRTLE BEACH,129.0,"388,000",,,,,76588.0
FM,WMGL,107.3,RAVENEL,SC,CHARLESTON,32.90555555555555,79.92319444444445,C2,URBAN AC,MAGIC 107.3,CUMULUS MEDIA,50.0,124.0,"CHARLESTON, SC",76.0,"707,400",,,,,61592.0
FM,WMHK,89.7,COLUMBIA,SC,KERSHAW,34.09708333333334,80.76397222222222,C,CONTEMPORARY CHRISTIAN,K-LOVE,"K-LOVE, INC.",100.0,426.0,"COLUMBIA, SC",90.0,"617,300",,,,,12410.0
FM,WMSZ-LP,99.7,HARTSVILLE,SC,DARLINGTON,34.32888888888889,80.095,LP100,CLASSIC ROCK,Z99.7,MIKE STEWART PRODUCTIONS,0.1,28.0,FLORENCE,215.0,"170,400",,,,,778310.0
