band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,KDBR,106.3,KALISPELL,MT,,48.51161111111111,114.37205555555555,C,Country,THE BEAR,"BEE BROADCASTING, INC.",60.0,721.0,,,,,,,,12066.0
FM,KDTR,103.3,FLORENCE,MT,,46.80158333333333,113.97369444444445,C2,Adult Alternative,TRAIL 103.3,"MISSOULA BROADCASTING COMPANY, LLC",1.95,635.0,,,,,,,,162324.0
FM,KDWG,90.9,DILLON,MT,,45.20908333333334,112.63805555555557,A,Variety,MONTANA PUBLIC RADIO,University of Montana,0.85,-72.0,,,,,,,,93389.0
FM,KDXT,97.9,LOLO,MT,,46.510194444444444,113.98094444444445,C3,Country,THE RANCH,"WESTERN ROCKIES RADIO, INC.",10.0,127.0,,,,,,,,166089.0
FM,KDZN,96.5,GLENDIVE,MT,,47.08361111111111,104.80191666666667,C1,Country,Z-96 HOT NEW COUNTRY,P&A Media LLC,100.0,151.0,,,,,,,,39610.0
FM,KEAC-LP,106.1,CARDWELL,MT,,45.92075,112.02163888888889,LP100,Travel Info,,JEFFERSON COUNTY DISASTER & EMERGENCY SERVICES,0.001,441.0,,,,,,,,134668.0
FM,KEAJ-LP,100.3,CELL SITE,MT,,46.40241666666667,112.0038611111111,LP100,Travel Info,,JEFFERSON COUNTY DISASTER & EMERGENCY SERVICES,0.1,-25.845642,,,,,,,,134669.0
FM,KEMC,91.7,BILLINGS,MT,,45.65855555555555,108.57124999999999,C1,News/Talk/Classical,YELLOWSTONE PUBLIC RADIO,MONTANA STATE UNIVERSITY - BILLINGS,100.0,158.0,,,,,,,,43571.0
FM,KEME-LP,105.9,BOULDER,MT,,46.21522222222222,112.11261111111111,LP100,Travel Info,,JEFFERSON COUNTY DISASTER & EMERGENCY SERVICES,0.1,-133.55664,,,,,,,,134665.0
FM,KENR,107.5,SUPERIOR,MT,,47.034638888888885,114.68788888888889,C1,Hot AC,STAR 92.3-95.3,"Anderson Radio Broadcasting, Inc.",100.0,260.0,,,,,,,,88404.0
FM,KENR-FM1,107.5,MISSOULA,MT,,46.802499999999995,113.97333333333333,D,Hot AC,STAR FM,"Anderson Radio Broadcasting, Inc.",0.265,,,,,,,,,133545.0
FM,KESW-LP,106.5,WHITEHALL,MT,,45.86991666666667,112.10108333333332,LP100,Travel Info,,JEFFERSON COUNTY DISASTER & EMERGENCY SERVICES,0.1,-58.668701,,,,,,,,134811.0
FM,KETI-LP,95.7,CHOTEAU,MT,,47.657444444444444,112.07111111111111,LP100,Religious Teaching,LIFETALK RADIO,"WAVES OF WISDOM, INC.",0.039,23.56543,,,,,,,,194352.0
FM,KEUK,89.7,Eureka,MT,,48.905499999999996,115.00536111111111,A,,,The University of Montana,0.9,-112.0,,,,,,,,763129.0
FM,KEUR-LP,88.3,EUREKA,MT,,48.90886111111111,115.08016666666666,LP100,Religious Teaching,,"EUREKA ADVENTIST RADIO, INC.",0.01,-120.0,,,,,,,,134900.0
FM,KEWF,98.5,BILLINGS,MT,,45.76411111111111,108.45569444444445,C1,Country,TODAY'S COUNTRY 98.5 - THE WOLF,"BMG BILLINGS, LLC",100.0,113.0,,,,,,,,50356.0
FM,KFGM-FM,101.5,FRENCHTOWN,MT,,46.802138888888884,113.97341666666667,C1,Variety,,Missoula Community Radio,3.6,637.0,,,,,,,,166027.0
FM,KFHW-LP,101.1,BILLINGS,MT,,45.783,108.52094444444444,LP100,Variety,,BEST OF BILLINGS SCHOOLS ASSOCIATION,0.1,-32.314178,,,,,,,,134746.0
FM,KFLF,91.3,SOMERS,MT,,48.094166666666666,114.27055555555556,A,Contemporary Christian,AIR1,"K-LOVE, INC.",0.032,145.0,,,,,,,,173303.0
FM,KFRD,88.9,BUTTE,MT,,46.00613888888889,112.44333333333334,C2,Religious Teaching,FAMILY RADIO,"LOAM MEDIA, INC.",2.8,529.0,,,,,,,,94237.0
FM,KGCM,90.9,THREE FORKS,MT,,45.95686111111112,111.37124999999999,C3,Religious Teaching,YOUR NETWORK OF PRAISE,"HI-LINE RADIO FELLOWSHIP, INC.",5.5,190.0,,,,,,,,122022.0
FM,KGCX,93.1,SIDNEY,MT,,47.86419444444444,103.95797222222222,C1,Classic Rock,EAGLE 93,P&A MEDIA LLC,100.0,110.1,,,,,,,,84342.0
FM,KGFA,90.7,GREAT FALLS,MT,,47.532444444444444,111.27802777777778,A,Contemporary Christian,AIR1,"K-LOVE, INC.",2.3,91.0,,,,,,,,86661.0
FM,KGFC,88.9,GREAT FALLS,MT,,47.4645,111.35575,A,Religious Teaching,YOUR NETWORK OF PRAISE,"HI-LINE RADIO FELLOWSHIP, INC.",6.0,74.0,,,,,,,,27118.0
FM,KGFJ,88.1,BELT,MT,,47.159416666666665,111.01161111111111,C2,Religious Teaching,CSN INTERNATIONAL,CSN INTERNATIONAL,0.73,597.3,,,,,,,,172645.0
FM,KGGL,93.3,MISSOULA,MT,,47.03241666666666,113.99286111111111,C,Country,EAGLE 93,"Townsquare License, LLC",43.0,777.0,,,,,,,,63874.0
FM,KGLM-FM,97.7,ANACONDA,MT,,46.10102777777778,112.95058333333334,C3,Hot AC,MAGIC 97.7 AND 100.3,BUTTE BROADCASTING INC,2.75,300.0,,,,,,,,669.0
