band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,WPIO,89.3,TITUSVILLE,FL,BREVARD,28.5845,80.84883333333333,C3,RELIGIOUS TEACHING,,"FLORIDA PUBLIC RADIO, INC.",4.5,130.0,MELBOURNE-TITUSVILLE-COCOA,103.0,"544,500",,,,,21787.0
FM,WPJM-LP,101.1,PALATKA,FL,PUTNAM,29.639972222222223,81.64036111111112,LP100,RELIGIOUS TEACHING,,"MINORITY EDUCATIONAL BROADCASTING, INC.",0.054,41.0,,,,,,,,135742.0
FM,WPKA-LP,99.9,APOPKA,FL,ORANGE,28.680305555555556,81.50713888888889,LP100,GOSPEL MUSIC,LESOG RADIO,VJIL INC.,0.067,36.7,ORLANDO,32.0,"1,983,100",,,,,194816.0
FM,WPLA,107.3,GREEN COVE SPRINGS,FL,DUVAL,30.28108333333333,81.56980555555555,C1,ROCK,PLANET RADIO,IHEARTMEDIA,98.0,302.0,JACKSONVILLE,46.0,"1,376,900",,,,,51974.0
FM,WPLL,106.9,CROSS CITY,FL,GILCHRIST,29.60888888888889,82.84947222222222,C1,COUNTRY,I AM COUNTRY,"MARC RADIO GAINESVILLE, LLC",100.0,143.0,GAINESVILLE-OCALA,86.0,"624,900",,,,,73409.0
FM,WPLV,95.7,NAVARRE,FL,SANTA ROSA,30.450194444444445,86.86630555555556,C3,CONTEMPORARY CHRISTIAN,K-LOVE,"K-LOVE, INC.",25.0,80.0,PENSACOLA,124.0,"445,000",,,,,52024.0
FM,WPOW,96.5,MIAMI,FL,MIAMI-DADE,25.96758333333333,80.20922222222222,C,RHYTHMIC CHR,POWER 96,"AUDACY LICENSE, LLC",100.0,307.0,MIAMI-FT. LAUDERDALE-HOLLYWOOD,12.0,"4,076,900",,,,,73893.0
FM,WPOZ,88.3,ORLANDO,FL,ORANGE,28.602222222222224,81.09333333333333,C,CONTEMPORARY CHRISTIAN,Z 88.3,"CENTRAL FLORIDA EDUCATIONAL FOUNDATION, INC.",100.0,452.0,ORLANDO,32.0,"1,983,100",,,,,9876.0
FM,WPRK,91.5,WINTER PARK,FL,ORANGE,28.58983333333333,81.36916666666666,A,VARIETY,WPRK 91.5,ROLLINS COLLEGE,0.9,48.0,ORLANDO,32.0,"1,983,100",,,,,57473.0
FM,WPSF,91.5,CLEWISTON,FL,HENDRY,26.71,80.89977777777779,A,CHRISTIAN CHR + ROCK,THE CALL,"CALL COMMUNICATIONS GROUP, INC.",1.2,161.0,,,,,,,,83097.0
FM,WPSM,91.1,FORT WALTON BEACH,FL,OKALOOSA,30.40997222222222,86.62322222222221,C3,CONTEMPORARY CHRISTIAN,DESTINY RADIO,DESTINY WORSHIP CENTER INC.,14.0,98.0,FT. WALTON BEACH-DESTIN,173.0,"248,400",,,,,22811.0
FM,WPYO,95.3,MAITLAND,FL,ORANGE,28.574444444444445,81.46258333333334,C3,TROPICAL,EL ZOL 95.3,"WPYO LICENSING, INC.",12.0,144.0,ORLANDO,32.0,"1,983,100",,,,,1186.0
FM,WPZM-LP,107.5,GAINESVILLE,FL,ALACHUA,29.65272222222222,82.32841666666667,LP100,RELIGIOUS TEACHING,,COMMUNITY PRAISE CENTER INC,0.018,70.235382,GAINESVILLE-OCALA,86.0,"624,900",,,,,133183.0
FM,WQCP,91.1,FORT PIERCE,FL,SAINT LUCIE,27.435583333333337,80.36116666666666,C1,RHYTHM AND BLUES,Q91.1,INDIAN RIVER STATE COLLEGE,85.0,140.0,FT. PIERCE-STUART-VERO BEACH,98.0,"591,700",,,,,5488.0
FM,WQCS,88.9,FORT PIERCE,FL,MARTIN,27.122222222222224,80.38861111111112,C1,NEWS/TALK,WQCS 88.9 NPR FOR THE TREASURE COAST,INDIAN RIVER  STATE COLLEGE,11.0,400.0,FT. PIERCE-STUART-VERO BEACH,98.0,"591,700",,,,,28545.0
