band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,KFLH,96.1,CHAMA,NM,,36.89944444444444,106.60202777777778,A,Classic Rock,,"Teeter, LLC",2.5,78.0,,,,,,,,762507.0
FM,KFNM,91.5,LORDSBURG,NM,,32.34902777777778,108.70611111111111,A,,,COCHISE COMMUNITY RADIO CORPORATION,0.25,-45.0,,,,,,,,762522.0
FM,KHBX,90.7,HOBBS,NM,,32.77066666666666,103.18422222222223,A,,,"City of Hobbs, NM",0.75,73.0,,,,,,,,768531.0
FM,KIJR,91.7,DEMING,NM,,32.24111111111111,107.4863888888889,C2,,,Gethsemane Fellowship of Churches International Corp.,50.0,12.0,,,,,,,,768220.0
FM,KLYN,90.3,LAS VEGAS,NM,,35.60352777777778,105.25897222222223,A,,,The Rock Christian Outreach of Las Vegas,0.1,110.0,,,,,,,,766737.0
FM,KNFZ,104.7,BOSQUE FARMS,NM,,34.77002777777778,106.86224999999999,C1,Contemporary Christian,FUZION,"Educational Radio Foundation of East Texas, Inc.",100.0,257.0,,,,,,,,65704.0
FM,KNIZ,90.1,GALLUP,NM,,35.51836111111111,108.73091666666667,A,Ethnic,KNIZ 90.1 FM,THE OJO CALIENTE RESTORATION SOCIETY,0.8,-8.0,,,,,,,,174368.0
FM,KNMJ,100.9,EUNICE,NM,,32.46816666666667,103.15797222222223,C2,News/Talk,KENW NPR NEW MEXICO,Eastern New Mexico University,50.0,111.0,,,,,,,,40206.0
FM,KNMQ,102.1,SOCORRO,NM,,34.07166666666667,106.9628888888889,A,Classic Hits,,"SOCORRO COMMUNITY RADIO, LLC",0.1,571.0,,,,,,,,164088.0
FM,KOFJ,88.1,MOUNTAIN VIEW,NM,,35.042294444444444,108.31333333333333,A,,,,0.195,105.0,,,,,,,,768390.0
FM,KSFQ,88.7,VIRDEN,NM,,32.8895,109.32369444444444,C2,,,COCHISE COMMUNITY RADIO CORPORATION,1.6,682.0,,,,,,,,762150.0
FM,KSQR,91.3,Questa,NM,,36.656416666666665,105.63305555555554,A,Variety,SANTA FE'S COMMUNITY PUBLIC RADIO',,2.2,-99.0,,,,,,,,768715.0
FM,KSZK,89.5,VIRDEN,NM,,32.8895,109.32369444444444,C2,,,COCHISE COMMUNITY RADIO CORPORATION,0.43,682.0,,,,,,,,762450.0
FM,KYAS,88.7,ARTESIA,NM,,32.8605,104.38755555555556,A,,,,0.5,19.0,,,,,,,,768232.0
FM,KYHA,88.1,CLOVIS,NM,,34.43888888888888,103.21111111111111,A,,,,1.0,62.0,,,,,,,,762138.0
FM,KYWH,90.3,RUIDOSO,NM,,33.385,105.66194444444444,A,,,,0.7,52.0,,,,,,,,768233.0
FM,K201CC,88.1,LAS CRUCES,NM,,32.26063888888889,106.76722222222222,D,Christian CHR + Rock,STAR 88,"CALVARY ALBUQUERQUE, INC.",0.25,,,,,,,,,10927.0
FM,K201IW,88.1,LAS VEGAS,NM,,35.60363888888889,105.25888888888889,D,News/Talk/Classical,KENW NPR NEW MEXICO,EASTERN NEW MEXICO UNIVERSITY,0.041,,,,,,,,,76186.0
FM,K202EF,88.3,TUCUMCARI,NM,,35.13977777777778,103.74577777777777,D,Religious Teaching,RELEVANT RADIO,"RELEVANT RADIO, INC.",0.14,,,,,,,,,154457.0
FM,K203ES,88.5,ROSWELL,NM,,33.39344444444444,104.62469444444444,D,Religious Teaching,IMMACULATE HEART RADIO,"RELEVANT RADIO, INC.",0.099,,,,,,,,,154423.0
FM,K203EZ,88.5,ALAMOGORDO,NM,,32.82980555555556,105.88747222222223,D,Religious Teaching,VCY AMERICA,"VCY AMERICA, INC.",0.01,509.1,,,,,,,,10948.0
FM,K204BU,88.7,SILVER CITY,NM,,32.844500000000004,108.23891666666667,D,Contemporary Christian,SOS RADIO FOR LIFE,FAITH COMMUNICATIONS CORPORATION,0.011,319.0,,,,,,,,20540.0
FM,KZTU-FM,90.5,TUCUMCARI,NM,,35.17941666666666,103.71883333333334,A,,,IGLESIA SHEKINA,6.0,24.0,,,,,,,,174833.0
FM,K204DB,88.7,PORTALES,NM,,34.222861111111115,103.2855,D,Religious Teaching,RELEVANT RADIO,"RELEVANT RADIO, INC.",0.25,,,,,,,,,89528.0
FM,K204GJ,88.7,LAS VEGAS,NM,,35.599222222222224,105.2038888888889,D,Contemporary Christian,FAMILY LIFE RADIO,Intentional Life Media,0.25,,,,,,,,,92322.0
FM,K205EX,88.9,CLOVIS,NM,,34.439249999999994,103.20661111111112,D,Contemporary Christian,FAMILY LIFE RADIO,Intentional Life Media,0.06,136.8,,,,,,,,154270.0
FM,K206EG,89.1,PORTALES,NM,,34.19286111111111,103.27938888888889,D,Religious Teaching,CSN INTERNATIONAL,CSN INTERNATIONAL,0.099,29.2,,,,,,,,77537.0
FM,K207CQ,89.3,GALLUP,NM,,35.54058333333333,108.74397222222223,D,Christian CHR + Rock,STAR 88,"VCY AMERICA, INC.",0.1,,,,,,,,,90091.0
FM,K207CZ,89.3,CARLSBAD,NM,,32.43594444444444,104.18772222222222,D,Contemporary Christian,AIR1,"K-LOVE, INC.",0.115,,,,,,,,,92835.0
FM,K207EQ,89.3,RUIDOSO,NM,,33.40394444444444,105.78247222222222,D,News/Classical,PUBLIC RADIO FOR EASTERN NEW MEXICO & WEST TEXAS,EASTERN NEW MEXICO UNIVERSITY,0.049,897.0,,,,,,,,18348.0
FM,K208AS,89.5,ALAMOGORDO,NM,,32.82980555555556,105.88747222222223,D,News/Talk/Classical,,REGENTS OF NEW MEXICO STATE UNIVERSITY,0.053,493.0,,,,,,,,55522.0
FM,K208DR,89.5,ROSWELL,NM,,33.363166666666665,104.63691666666668,D,Christian CHR + Rock,EFFECT RADIO,CSN INTERNATIONAL,0.115,89.8,,,,,,,,92755.0
